Mast,MATHE7
196,5498969
196,7598699
196,814498
196,4858989
196,8834009
196,4431709
196,8792638
196,7692618
196,5191138
196,5289848
196,5789448
196,7493979
196,4588919
196,4588669
196,7683229
196,3770529
196,6967479
196,6967179
196,7557659
196,5314909
196,6909139
196,5608439
196,5369058
196,4367228
196,3166168
196,2585699
196,5078519
196,7677359
196,4369979
196,7365489
196,7556789
196,5756369
196,6224179
196,4918929
196,8417429
196,5694138
196,7557528
196,8343839
196,6841319
196,7599538
196,8499028
196,2098448
196,7598358
196,5698258
196,4996978
196,3896928
196,1881208
196,3476988
196,5676738
196,6060368
196,9116658
196,1615998
196,8914358
196,438481
196,5912948
196,3012728
196,6256948
196,5454918
196,3153568
196,7012348
196,1810858
196,6908018
196,4508008
196,3885627
196,2585017
196,8171538
196,4770478
196,1626898
196,6026798
196,6026448
196,1625258
196,7524928
196,6276907
196,4972257
196,3470187
196,598276
196,9712458
196,6400108
196,6698687
196,8296357
196,3896027
196,3193797
196,8793377
196,3692157
196,1889447
196,4989307
196,5453707
196,1749537
196,5948797
196,5646507
196,7647358
196,7647208
196,16841
196,7841128
196,7739428
196,3529517
196,3529467
196,6225517
196,7221977
196,6096626
196,3595536
196,7864427
196,6560117
196,7556327
196,3055217
196,8915957
196,9712317
196,3444067
196,2142427
196,7103977
196,2103347
196,6502777
196,8700887
196,7200357
196,6698866
196,7598426
196,6698226
196,6698156
196,6159866
196,7840507
196,7840317
196,2338627
196,814673
196,1884506
196,9074946
196,3774856
196,2073666
196,5191256
196,2589176
196,9570586
196,5070186
196,183066
196,7865556
196,3362616
196,8361716
196,2625636
196,7647176
196,8342566
196,1941196
196,1740716
196,306664
196,7738586
196,1738446
196,974463
196,3401596
196,6698485
196,1798125
196,4997085
196,5684
196,8022256
196,3516586
196,4687745
196,1484955
196,7683185
196,2082105
196,6466005
196,7865515
196,7864485
196,11564
196,7759045
196,7611117
196,2409977
196,8834886
196,5132856
196,6731816
196,3230966
196,8229756
196,6627566
196,2504196
196,1880685
196,7556015
196,5455865
196,441955
196,5453965
196,8249485
196,2547195
196,6159756
196,6256626
196,9056616
196,9156526
196,1255026
196,6208126
196,5875035
196,3374495
196,9074435
196,7672615
196,9571495
196,305957
196,7646535
196,418253
196,20531
196,9230845
196,4127405
196,2625105
196,3822635
196,1872554
196,9272024
196,8571764
196,8170404
196,3068994
196,4505145
196,814650
196,7599364
196,8560094
196,3056824
196,3055594
196,1255184
196,550245
196,4158175
196,2639395
196,7738035
196,4134505
196,7610455
196,4996854
196,2594704
196,7293924
196,3490084
196,4134494
196,4133844
196,2027044
196,5368975
196,5468585
196,6617765
196,1017765
196,7012085
196,4511085
196,2610875
196,754348
196,4485344
196,814348
196,2678884
196,1677434
196,3950914
196,7647884
196,7647554
196,7647314
196,3854164
196,6005904
196,6004674
196,6004224
196,2002534
196,3402094
196,6698813
196,9598453
196,7598023
196,8997143
196,4996953
196,7696663
196,6194083
196,4819194
196,4919144
196,3617594
196,754441
196,8414734
196,4511014
196,7610724
196,5310584
196,3009464
196,3847933
196,2347373
196,3444783
196,7841423
196,2681503
196,5981263
196,1580433
196,5875073
196,7673313
196,4637433
196,8835673
196,4132173
196,4131313
196,4131033
196,8228853
196,8228373
196,1828303
196,8228233
196,3625853
196,8793903
196,5191733
196,2389493
196,8088963
196,8088143
196,1484963
196,1484433
196,14372
196,5471383
196,1862543
196,7557943
196,7556423
196,3456273
196,7556123
196,1254703
196,4652503
196,7599372
196,7598622
196,1798292
196,3823163
196,6221873
196,6418463
196,2115403
196,1115243
196,7567512
196,7365882
196,4865462
196,4864872
196,6061572
196,8561452
196,3661122
196,5760212
196,2341063
196,7012863
196,6709303
196,3706073
196,6276292
196,7672072
196,7670172
196,8229442
196,8229322
196,3149952
196,7647262
196,1700082
196,11199
196,7598941
196,1798091
196,4997691
196,5783311
196,3328462
196,183722
196,6728282
196,4127102
196,6225922
196,2623932
196,3522672
196,3719512
196,7572361
196,8171331
196,9570941
196,9570271
196,6966011
196,550016
196,2389002
196,16283
196,6680202
196,4919442
196,3517872
196,1812432
196,5210442
196,5710262
196,6709312
196,3507042
196,6503952
196,6061471
196,9057981
196,11256
196,4039012
196,7738132
196,6197151
196,5190661
196,5949671
196,6248001
196,8047821
196,3247521
196,7646751
196,1746031
196,2344611
196,2626181
196,8022691
196,6719321
196,9719151
196,6903381
196,9301571
196,7201291
196,1598470
196,1798130
196,4997800
196,5697260
196,6195230
196,1882771
196,3479731
196,4038121
196,3837841
196,4135521
196,8835051
196,8834721
196,2530811
196,8229071
196,3628781
196,3692610
196,1888610
196,1886620
196,4485950
196,6984680
196,1484640
196,5453011
196,6052421
196,5151381
196,6115351
196,4814201
196,9713121
196,7611741
196,3411551
196,7610501
196,6708951
196,6708601
196,6908111
196,9305301
196,3366610
196,7244381
196,7841611
196,4941231
196,2340381
196,3180120
196,4679610
196,9074790
196,9571540
196,133203
196,3432400
196,6194830
196,6194260
196,4057200
196,5456800
196,4856490
196,5455160
196,5452540
196,4851480
196,2348270
196,3231400
196,2531330
196,4529690
196,9327500
196,6224290
196,1963300
196,3161480
196,8561240
196,3602410
196,7581840
196,2545530
196,8343170
196,1242610
196,8337940
196,4134950
196,4120460
196,6719050
196,183501
196,2916590
196,5315340
196,4114790
196,2613820
196,5612440
196,1798299
196,6090879
196,6090429
196,4472249
196,3245569
196,5645189
196,5644209
196,4444119
196,1599589
196,5498669
196,2381519
196,8680779
196,2880649
196,7455119
196,1254709
196,3231769
196,2330559
196,6583189
196,305997
196,3166509
196,8458579
196,4468808
196,15868
196,4126269
196,8023409
196,3621959
196,8721819
196,1019219
196,4118469
196,6417249
196,9157148
196,3242139
196,2402629
196,400590
196,1798348
196,4997688
196,7673008
196,4972478
196,7672468
196,2264338
196,4159258
196,3258188
196,4020768
196,1619538
196,3018398
196,1617678
196,2516918
196,8915918
196,3514268
196,4813758
196,8213368
196,5912458
196,1556538
196,6450348
196,5310578
196,2605938
196,7003078
196,2587547
196,2585897
196,1485307
196,4485257
196,8865537
196,7672358
196,4734768
196,4131638
196,9231558
196,2623998
196,1275287
196,3172537
196,1966927
196,2341497
196,4899247
196,1798427
196,1798417
196,511879
196,2589617
196,1254407
196,4647797
196,2086008
196,3785908
196,3784018
196,7646758
196,5645058
196,4444338
196,3739668
196,4125407
196,5191956
196,8865307
196,3264287
196,3164087
196,7062527
196,8560267
196,8459047
196,7556827
196,7556677
196,3055537
196,9117447
196,1615867
196,8915687
196,1614157
196,2903917
196,5803077
196,4502367
196,6902087
196,7599146
196,6698576
196,1798266
196,1798056
196,7840847
196,7739717
196,3638587
196,8336537
196,4133827
196,1484606
196,7483526
196,7580416
196,1677586
196,3372916
196,7647676
196,5191126
196,5789516
196,1586886
196,1885606
196,2585176
196,8171386
196,5566556
196,3661686
196,8560876
196,3323506
196,5646556
196,7738036
196,8200516
196,1798255
196,1798055
196,4594235
196,1967045
196,6616436
196,8716306
196,2115856
196,2915246
196,5190425
196,8086835
196,7683955
196,7683555
196,6061195
196,4134066
196,8228616
196,2680455
196,5053525
196,895565
196,4858246
196,7556036
196,5454676
196,5253256
196,5569025
196,1746755
196,9230595
196,4428295
196,8327505
196,4126785
196,7726475
196,6967874
196,849646
196,2532535
196,3309155
196,7103495
196,1798294
196,1798254
196,1798204
196,1798054
196,6856394
196,7155854
196,4955144
196,1254464
196,8342055
196,2935855
196,6909975
196,6890154
196,1689454
196,2588844
196,3625724
196,3625394
196,5920345
196,8915375
196,4480114
196,4248994
196,5452764
196,6507124
196,7305284
196,5803184
196,1798293
196,1798263
196,1798253
196,1798023
196,7864024
196,7364014
196,1018904
196,8914844
196,9713924
196,9713214
196,5612304
196,2547033
196,7646014
196,4041034
196,119938
196,3474943
196,4131943
196,2593273
196,4889793
196,1889303
196,4386353
196,8571193
196,4163673
196,4860793
196,7825393
196,4824153
196,1923973
196,3323913
196,4020134
196,8459663
196,1255043
196,550035
196,3253423
196,2500463
196,1798022
196,4994042
196,3692962
196,7492492
196,5191832
196,8023253
196,441626
196,8561932
196,6061102
196,7557362
196,7841213
196,8641053
196,4037633
196,5612733
196,7309793
196,6503543
196,187527
196,7975932
196,7030402
196,3529512
196,1991232
196,1255272
196,1254762
196,484024
196,2146392
196,7244932
196,1943452
196,6698721
196,1798251
196,1798021
196,4886081
196,4485881
196,5326742
196,8022162
196,1721282
196,1620772
196,1920542
196,1019722
196,3373281
196,1885452
196,4481552
196,9011292
196,2610932
196,3008612
196,8561391
196,7557061
196,8255792
196,5041552
196,2032762
196,4996401
196,2389151
196,2588571
196,306015
196,7646341
196,133216
196,1019241
196,4603431
196,5002091
196,2101031
196,6698800
196,1798300
196,1798250
196,3979791
196,982117
196,2975961
196,9231241
196,2616441
196,9116071
196,8915041
196,7309901
196,6366740
196,3466150
196,8343531
196,2142681
196,8342261
196,3041681
196,3777240
196,1875590
196,6774270
196,9571740
196,9570480
196,5134120
196,7557330
196,5456930
196,5456250
196,7154990
196,2349850
196,5949270
196,3529360
196,4728790
196,3528230
196,5726950
196,3264640
196,8560360
196,6258730
196,3009050
196,858700
196,6005500
196,6902020
196,5501870
196,1884190
196,7739490
196,8135860
196,9117010
196,9116950
196,6114470
196,8914020
196,3811830
196,1611260
524,7188669
524,3775969
524,3166679
524,8750179
524,998194
524,5449399
524,3247109
524,9245889
524,9145799
524,9244949
524,5342769
524,19905
524,5603799
524,6502169
524,1901139
524,4297228
524,5448358
524,8636378
524,4711048
524,8610488
524,9586699
524,5281579
524,9773309
524,24972
524,3823319
524,3823309
524,9221449
524,9220939
524,1020809
524,1519309
524,8218739
524,6181378
524,20876
524,5231568
524,5325658
524,6723988
524,3823038
524,6622828
524,2321088
524,9219578
524,2882909
524,5282789
524,2628969
524,8827939
524,2027419
524,8015089
524,8413929
524,7512929
524,5709589
524,9245468
524,9245078
524,9344928
524,7744158
524,9340828
524,3165087
524,8464487
524,5763677
524,5449307
524,1547057
524,1746487
524,6410308
524,8409668
524,1705218
524,6004988
524,6202158
524,1900658
524,1900638
524,1900618
524,1900608
524,4295847
524,7715817
524,3410867
524,4104587
524,9102117
524,1900627
524,8999526
524,5448446
524,9245216
524,2544346
524,3344316
524,998599
524,187897
524,3274669
524,1762109
524,7661279
524,8060759
524,1630619
524,4907259
524,6388098
524,4751138
524,2586637
524,5875377
524,6773777
524,3770007
524,6368497
524,7567607
524,5471516
524,7869956
524,9663306
524,9662626
524,3614328
524,3932917
524,2531727
524,5330987
524,2530757
524,465172
524,20721
524,9220247
524,9220047
524,9221876
524,3720686
524,9220556
524,9220526
524,7619316
524,7313286
524,1007316
524,4072
524,4906444
524,3304304
524,1900664
524,1762066
524,4158726
524,7254346
524,5052216
524,2251686
524,3514595
524,8709645
524,2602855
524,1900645
524,5200555
524,4898394
524,5497694
524,2597234
524,5197084
524,17496
524,3793404
524,8893164
524,1787474
524,9783114
524,188647
524,8941426
524,187863
524,998862
524,4364735
524,7463405
524,1762195
524,4158345
524,5449085
524,585054
524,5748135
524,9245825
524,9245015
524,5342725
524,3640665
524,4035505
524,3932375
524,2331225
524,7030045
524,6325595
524,4124165
524,188668
524,1885836
524,5681976
524,7681526
524,188267
524,5273676
524,5602686
524,1900676
524,3094185
524,1294185
524,4989595
524,4085425
524,5681925
524,8979665
524,1661684
524,4959824
524,5558504
524,3152164
524,5451204
524,4148244
524,1896223
524,4595923
524,7195893
524,4594893
524,7691533
524,3490943
524,4381453
524,9771713
524,4971083
524,7567963
524,471936
524,4163513
524,4862713
524,1762133
524,1762113
524,1762093
524,3258233
524,4158183
524,3656643
524,2354883
524,4052223
524,8175344
524,3475014
524,998646
524,3069344
524,9663354
524,9663284
524,998828
524,6088772
524,1987072
524,5784212
524,6381582
524,2979332
524,5875782
524,188526
524,1762082
524,6752862
524,3848842
524,471824
524,8147132
524,7745292
524,4023905
524,9221325
524,9221255
524,4820845
524,3249153
524,9244723
524,9244373
524,4137303
524,2036623
524,4727903
524,6127493
524,12325
524,8722923
524,9221253
524,9221223
524,8221053
524,9220023
524,998131
524,5119723
524,6216803
524,6649753
524,7426112
524,4824722
524,9221802
524,9220822
524,9220802
524,9219972
524,9219732
524,9219512
524,1519142
524,4818942
524,2318342
524,3517972
524,6117752
524,3616892
524,3516422
524,4112292
524,8211572
524,5110812
524,471920
524,9245434
524,9244374
524,9341424
524,1740904
524,5230264
524,7228934
524,472142
524,4826434
524,8925874
524,4242
524,9221354
524,8221114
524,9221034
524,9220854
524,6115494
524,1647711
524,9245911
524,32143
524,188413
524,5231031
524,5414283
524,7411263
524,5110863
524,5110853
524,2103023
524,1301693
524,1900663
524,1900603
524,5199752
524,7198082
524,5297022
524,8395162
524,9244972
524,9244532
524,4843052
524,1638582
524,4138232
524,5933302
524,7132082
524,3164390
524,9662940
524,3360710
524,4060470
524,744805
524,3152650
524,1951710
524,1950210
524,9245910
524,9244800
524,9244740
524,8139260
524,6035920
524,5200702
524,1900602
524,4299651
524,7497761
524,7794471
524,8892191
524,5470591
524,4570141
524,7869251
524,4865221
524,8463761
524,1762371
524,2561011
524,7854101
524,6053781
524,1630170
524,5325730
524,9524650
524,9220250
524,3319720
524,998600
524,585200
524,8306170
524,5604050
524,1900630
524,1900620
524,997912
524,9221541
524,1519361
524,6617701
524,9217621
524,6115711
524,7714821
524,5011201
524,6108991
524,1900631
524,1900611
524,4595000
524,8394930
524,7794630
524,1894430
524,4689700
524,4085220
524,2979400
549,1450568
549,8344729
549,7102137
549,9011172
549,3157838
549,2000818
549,4039797
549,4816656
549,1097852
549,3660701
549,2994119
549,4919578
549,708423
549,8610048
549,2124537
549,7501124
549,6252521
549,9617617
549,3800212
549,7676501
549,5496686
549,8853799
549,1487265
549,2905217
549,2881223
549,3836417
549,2531115
549,709435
549,3612633
549,2034648
549,7686859
549,5916646
549,2662790
549,5054289
549,8248429
549,1747549
549,5369467
549,2857627
549,1557735
549,2640034
549,6697227
549,3068859
549,5612708
549,5655996
549,1893431
549,8357020
549,7406890
549,1863446
549,13616
549,984932
549,3142912
549,4424582
549,1478439
549,3343099
549,604955
549,3660724
549,7455177
549,5359093
549,5710060
549,1893397
549,710245
549,8118623
549,9608113
549,68
549,3641978
549,835575
549,660928
549,8539826
549,6957983
549,4816292
549,4851811
549,4879490
549,4857140
549,9570758
549,2391416
549,708469
549,7677234
549,4493226
549,5280811
549,679914
549,1402818
549,4127471
549,3897750
549,5280657
549,5747885
556,2961775
556,3676370
556,1615830
556,7761837
556,5919447
556,5774681
556,8360126
556,913614
556,2530517
556,2382003
556,1864733
556,2981669
556,3677068
556,4886847
556,3403157
556,913404
556,858303
556,5071435
556,6909783
556,5760952
556,86912
556,9627406
556,6063599
556,1758240
556,913247
556,849144
556,2109964
556,5309320
556,4126214
556,849191
556,550018
556,1205178
556,9527842
556,4589330
556,5761427
556,858596
556,9303935
556,4036891
556,6738289
556,4122489
556,1942315
556,5369991
556,124899
556,6063213
556,5493980
556,6673161
556,913408
556,4472604
556,9627401
556,6626440
556,5178759
561,933676
561,7677586
561,6082785
561,3235454
561,4354030
561,8112029
561,1051906
561,5985514
561,400328
561,1211271
561,3275708
561,3456508
561,1755117
561,4445330
561,801871
561,3039987
561,1210641
561,4648030
561,5756036
561,2070901
561,1852144
561,8175308
561,3145893
561,3334357
561,5991
561,2384034
561,2533700
561,5443823
561,5197851
561,11031
561,4082255
561,8853957
561,2915274
561,23570
561,817551
561,7254041
561,817183
561,3380507
561,8922567
561,10846
561,2251386
561,817527
561,2268699
561,2421549
561,2073884
561,7217441
561,3607711
561,5504021
561,863
561,3247505
561,6529473
561,2317792
561,7568226
561,1211289
561,4928328
561,427934
561,4100203
561,1242162
561,3876991
561,1546821
561,4433867
561,1518707
561,5603568
561,8412354
561,7834649
561,817155
561,6194271
561,4341959
561,694822
561,1211092
561,3375189
561,3147299
561,7497807
561,3823597
561,1998653
561,1211073
561,6208711
561,4433319
561,5293896
561,3850513
561,4816032
561,3195730
561,933466
561,438723
561,4300478
561,7164736
561,4473841
561,2497700
565,7420758
565,943972
565,943671
565,5915906
565,4556995
565,4307594
565,4728201
565,21118
565,6910201
565,6247770
565,5340690
565,8463369
565,942191
565,8394867
565,6890085
565,9135415
565,1955494
565,5448701
565,945502
565,3456398
565,1576227
565,6367997
565,1752367
565,8570586
565,1725046
565,4539085
565,5709895
565,5230083
565,1584782
565,1576342
565,5011379
565,943265
565,943264
565,7505762
565,945794
565,5339009
565,7412610
565,5471113
565,5490092
565,3680352
565,4420532
565,4140411
565,4136230
565,4060338
565,4998615
565,6558183
565,3403892
565,7031001
565,4979998
565,2350211
565,6924161
565,5557519
565,3619518
565,945366
565,6116686
565,20405
565,7695049
565,1890853
565,3516312
565,1731040
565,4037458
565,3188566
565,2337715
565,1576513
565,5873123
565,3775032
565,6622042
565,8916712
565,4898910
565,5988959
565,4035829
565,3502519
565,6366328
565,5191485
565,945732
565,1897582
565,1897042
565,1752322
565,8978359
565,4165198
565,5340824
565,5925839
565,6623106
565,4507955
565,2632784
565,5101904
565,1752543
565,4036951
565,3375850
565,4864170
565,293656
565,6558935
565,1952454
565,5763133
565,9537822
565,6292096
565,2389016
565,2970816
565,5200705
565,4975613
565,8559323
565,7857591
565,4813280
565,4108763
565,7977396
565,4122046
565,1576125
565,5264991
565,7509140
565,3994689
565,5281918
565,3719127
565,1995845
565,1080505
565,4823253
565,7154580
565,3203657
565,7856644
565,4420592
565,117007
565,1752268
565,8587155
565,4117434
565,6283082
565,5978670
565,4421349
565,1769108
565,6869197
565,4445636
565,454362
565,531342
565,942302
565,4822599
565,757887
565,3660148
565,4420358
565,1591727
565,4648376
565,6891393
565,4038093
565,1973182
565,7163612
565,3953200
565,4883605
565,6691412
565,4918080
565,8917010
565,1576188
565,3188807
565,1752320
565,381901
565,2049638
565,958280
565,942173
565,2906487
565,484115
565,3028230
565,6925800
565,7322668
565,9276197
565,8464017
565,9114083
565,7780330
565,9512680
565,3617418
565,5925893
565,4862859
565,8070538
565,1950468
565,7601858
565,1576537
565,4119245
565,3774744
565,1752524
565,5608604
565,943137
565,7154142
565,943720
565,2515919
565,4907329
565,3482856
565,8975536
565,1121696
565,945828
565,3692618
565,5178868
565,3372877
565,3403537
565,540461
565,7163894
565,3618382
565,8915428
565,7989806
565,5926975
565,3171008
565,6157447
565,4164504
565,4335354
565,3679173
565,1752513
565,6206607
565,9689215
565,7601193
565,8829230
565,9692029
565,3497037
565,3522535
565,754737
565,659625
565,9529042
565,7723581
565,1752319
565,4369467
565,3038496
565,6570581
565,1752281
565,4106471
565,1752569
565,5002979
565,942634
565,53911
565,1877877
565,4459727
565,8786965
565,293856
565,2045574
565,616111
565,944472
565,943832
565,6691432
565,8071362
565,2100139
565,4677698
565,2359468
565,3257258
565,9528716
565,2042584
565,4060330
,
,
,
,
